url,username,error,errorDescription,inputUrl,id,type,shortCode,caption,hashtags,mentions,commentsCount,firstComment,latestComments,dimensionsHeight,dimensionsWidth,displayUrl,images,videoUrl,alt,likesCount,videoViewCount,videoPlayCount,timestamp,childPosts,locationName,locationId,ownerFullName,ownerUsername,ownerId,productType,videoDuration,isSponsored,taggedUsers,musicInfo,coauthorProducers,isPinned
https://www.instagram.com/p/DGYshBXM_je/,,,,https://www.instagram.com/worldtriathlon,3573802087570733278,Video,DGYshBXM_je,"Racing in paradise 🤩🇳🇿

#NapierWC calls for the boys as many of them kick start their seasons at the opening World Cup race of the season 🙌

How will they perform❓

Find out on TriathlonLive.tv ➡️ Sun 23rd Feb at 1:15 AM CET | Sun 23rd Feb at 13:15 PM NZDT

🎥 @trev_itt 

#Triathlon #TheFutureIsNow #BeYourExtraordinary","['NapierWC', 'Triathlon', 'TheFutureIsNow', 'BeYourExtraordinary']",['trev_itt'],0.0,,[],1136.0,640.0,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/481016393_2214120242322775_1806541464059246599_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2AHVY9n07HYdK_XADuAMoZYQZa8CT5yg_9zN2qe0V7m-yoVw-vOUM3Za0nNbI1dn-dM&_nc_ohc=cJUGn67IgAYQ7kNvgGH8XoS&_nc_gid=35f9d1249fa44b19becf571ff0e7d6d5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYBfAzmxAIJnz5OKFz0JPgneWFR_u8N6BY89CnWn6NKvlQ&oe=67C016C2&_nc_sid=10d13b,[],https://scontent-dfw5-2.cdninstagram.com/o1/v/t16/f2/m86/AQMShRlbl8JwR1fxTJu0x_LuybPXALSyTY4jre4_MDsxe-4JmI_JQmlcBlFXUvxU9wVDJDU0IPZGCp92hQwfSqBvHU1HAZtbKxehA3s.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=108&vs=626668123314740_3699224929&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC82NTQyOTA0QUExRTk3MUM0MTZERjdBMDlBRjQ1NTg4Ql92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dET2VzQnhzYmRfV0g4OEVBQkpsNUJLTzNmUmFicV9FQUFBRhUCAsgBACgAGAAbABUAACagnfKo8bKvQBUCKAJDMywXQFhMzMzMzM0YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=35f9d25abd&ccb=9-4&oh=00_AYDhuk9Tj--4uUdkxkTIVcprifgkfg2wcQt7JTBH150xLg&oe=67BC19C6&_nc_sid=10d13b,,107.0,391.0,3167.0,2025-02-22T18:58:11.000Z,[],"Napier, New Zealand",218429514,World Triathlon,worldtriathlon,404490115,clips,97.245,FALSE,"[{'full_name': 'USA Triathlon', 'id': '360721813', 'is_verified': True, 'profile_pic_url': 'https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-19/357473399_1279042992721172_3470605476855822707_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2AHVY9n07HYdK_XADuAMoZYQZa8CT5yg_9zN2qe0V7m-yoVw-vOUM3Za0nNbI1dn-dM&_nc_ohc=f1MBEYvk6mEQ7kNvgFHRkhH&_nc_gid=35f9d1249fa44b19becf571ff0e7d6d5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAvj8mY84IlqqoUqudhyop3ocuOMBq44tm6XKHeDyHZ-A&oe=67BFEE71&_nc_sid=10d13b', 'username': 'usatriathlon'}, {'full_name': 'AusTriathlon', 'id': '596760446', 'is_verified': False, 'profile_pic_url': 'https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-19/448318096_347058231821548_6530183375044016800_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2AHVY9n07HYdK_XADuAMoZYQZa8CT5yg_9zN2qe0V7m-yoVw-vOUM3Za0nNbI1dn-dM&_nc_ohc=tF-Lv2_zix4Q7kNvgFme-QJ&_nc_gid=35f9d1249fa44b19becf571ff0e7d6d5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDnMdC8x7US8B-LslrJeGPJoPFA9SLhV3mfPsHGmHq9BQ&oe=67C00CEA&_nc_sid=10d13b', 'username': 'austriathlon'}, {'full_name': 'USA Triathlon Project Podium', 'id': '8453829212', 'is_verified': False, 'profile_pic_url': 'https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-19/324703622_494337739507848_7641740460886206987_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2AHVY9n07HYdK_XADuAMoZYQZa8CT5yg_9zN2qe0V7m-yoVw-vOUM3Za0nNbI1dn-dM&_nc_ohc=Xwv84moUZBMQ7kNvgEEDk_F&_nc_gid=35f9d1249fa44b19becf571ff0e7d6d5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYA3Yk22ZxGdCNshK8W6QiLjxvT7xLQGemJtOcGHe0llcg&oe=67C008AE&_nc_sid=10d13b', 'username': 'usatprojectpodium'}, {'full_name': 'Triathlon New Zealand', 'id': '1809507524', 'is_verified': False, 'profile_pic_url': 'https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-19/109051551_642750183116117_249886045820569229_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2AHVY9n07HYdK_XADuAMoZYQZa8CT5yg_9zN2qe0V7m-yoVw-vOUM3Za0nNbI1dn-dM&_nc_ohc=MLZwW0umESMQ7kNvgHJd8wk&_nc_gid=35f9d1249fa44b19becf571ff0e7d6d5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYB9wm8E9doIkYAo5Qi-oEAwvDhmXaf29yvTx_S7i2-dzQ&oe=67C015EF&_nc_sid=10d13b', 'username': 'triathlonnz'}, {'full_name': 'Tayler Reid', 'id': '973076790', 'is_verified': False, 'profile_pic_url': 'https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-19/32164113_176360246406714_3764673142866313216_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2AHVY9n07HYdK_XADuAMoZYQZa8CT5yg_9zN2qe0V7m-yoVw-vOUM3Za0nNbI1dn-dM&_nc_ohc=a60mNS4E_BYQ7kNvgE31ZQC&_nc_gid=35f9d1249fa44b19becf571ff0e7d6d5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDx5obUSRX_AK6BqxUjLjajzHao9SksPkf_cv-icFU3Pw&oe=67BFF1CD&_nc_sid=10d13b', 'username': 'taylerreidnz'}, {'full_name': 'USA Triathlon Foundation', 'id': '5927374625', 'is_verified': False, 'profile_pic_url': 'https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-19/310562231_144459271347705_912794221872792677_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2AHVY9n07HYdK_XADuAMoZYQZa8CT5yg_9zN2qe0V7m-yoVw-vOUM3Za0nNbI1dn-dM&_nc_ohc=RqxZ1SWJuisQ7kNvgHCV-bD&_nc_gid=35f9d1249fa44b19becf571ff0e7d6d5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDWdtpKzzEI70DxMrl6YLA-YoN-_LvU3QZj6t9GmQ8DgQ&oe=67C00FCB&_nc_sid=10d13b', 'username': 'usatfoundation'}, {'full_name': 'Luke Willian', 'id': '868716578', 'is_verified': False, 'profile_pic_url': 'https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-19/447777978_424015973772953_471465794500537279_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2AHVY9n07HYdK_XADuAMoZYQZa8CT5yg_9zN2qe0V7m-yoVw-vOUM3Za0nNbI1dn-dM&_nc_ohc=w8X9n6r36U0Q7kNvgGY2b9r&_nc_gid=35f9d1249fa44b19becf571ff0e7d6d5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCTexKbvqPTyLeZB3X86X7WtTXfe4XnMwE2uzFmGgyfvA&oe=67C015D3&_nc_sid=10d13b', 'username': 'lukewillian'}, {'full_name': 'Luke & Jayden Schofield', 'id': '4015755712', 'is_verified': False, 'profile_pic_url': 'https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-19/448508933_1189799362024231_6330011514544265906_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2AHVY9n07HYdK_XADuAMoZYQZa8CT5yg_9zN2qe0V7m-yoVw-vOUM3Za0nNbI1dn-dM&_nc_ohc=gs_aLzZvKhkQ7kNvgGYqKga&_nc_gid=35f9d1249fa44b19becf571ff0e7d6d5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYBeBmVQCUsvG6J8p94PwAYJApEKW12_jpWVlvYnVVqi3g&oe=67BFFD1D&_nc_sid=10d13b', 'username': 'theschofieldtwins'}, {'full_name': 'John Reed', 'id': '1514751286', 'is_verified': False, 'profile_pic_url': 'https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-19/382752552_1313898472590890_472887723481619334_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2AHVY9n07HYdK_XADuAMoZYQZa8CT5yg_9zN2qe0V7m-yoVw-vOUM3Za0nNbI1dn-dM&_nc_ohc=mF0Z9PFR0r0Q7kNvgHlpIs0&_nc_gid=35f9d1249fa44b19becf571ff0e7d6d5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYC8mF1SzLS_YXJI9G2HZu1R-JD42dmTAyjklYUPz4LfNw&oe=67BFF4C5&_nc_sid=10d13b', 'username': 'j.reed11'}, {'full_name': 'Napier Triathlon Festival', 'id': '5923262981', 'is_verified': False, 'profile_pic_url': 'https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-19/469082896_1796931221075269_6067166824734714211_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2AHVY9n07HYdK_XADuAMoZYQZa8CT5yg_9zN2qe0V7m-yoVw-vOUM3Za0nNbI1dn-dM&_nc_ohc=ckROWBAT2CIQ7kNvgEJhElj&_nc_gid=35f9d1249fa44b19becf571ff0e7d6d5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAtfNoXSTRWb7YCSeRbR-X5SXsvd_3gdlYAyadDQ9E8nA&oe=67C018BD&_nc_sid=10d13b', 'username': 'napiertrifestival'}]","{'artist_name': 'worldtriathlon', 'song_name': 'Original audio', 'uses_original_audio': True, 'should_mute_audio': False, 'should_mute_audio_reason': '', 'audio_id': '1034525521876700'}","[{'id': '868716578', 'is_verified': False, 'profile_pic_url': 'https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-19/447777978_424015973772953_471465794500537279_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2AHVY9n07HYdK_XADuAMoZYQZa8CT5yg_9zN2qe0V7m-yoVw-vOUM3Za0nNbI1dn-dM&_nc_ohc=w8X9n6r36U0Q7kNvgGY2b9r&_nc_gid=35f9d1249fa44b19becf571ff0e7d6d5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCTexKbvqPTyLeZB3X86X7WtTXfe4XnMwE2uzFmGgyfvA&oe=67C015D3&_nc_sid=10d13b', 'username': 'lukewillian'}]",
